forced_edge_u,forced_edge_v,forced_edge_node_u,forced_edge_node_v,status,forced_edge_cost,closure_upper,path_upper,declared_baseline_cycle_lower_bound,safe_gain_lower,safe_kappa_lower,safe_threshold_crossed,lkh_returncode,lkh_wall_seconds,hamiltonicity_verified,forced_edge_verified,baseline_path_membership_verified,objective_recomputed_independently,exact_hamiltonian_path_solved,exact_kappa_computed,resumed,error,task_key
132,133,133,134,verified_closure_witness,173,42307,42134,42231.0,-76.0,0.5606936416184971,False,0,0.739286300027743,True,True,True,True,False,False,False,,26e7e2b2dcb7732d7103c8e6e79cce74295b5164435776a040d438f892b868bb
132,135,133,136,verified_closure_witness,162,42340,42178,42231.0,-109.0,0.3271604938271605,False,0,0.719566100044176,True,True,True,True,False,False,False,,b8fd95b680dbc658b6847f1aa4a3959ebf523e784dbc6355d372a4e19bbc80de
132,136,133,137,verified_closure_witness,195,42372,42177,42231.0,-141.0,0.27692307692307694,False,0,1.9805920000653714,True,True,True,True,False,False,False,,5ee8c8f16e644d23eae98e8de11a86b09d5ad2d232d84017b94c56921e15c299
132,207,133,208,verified_closure_witness,140,42288,42148,42231.0,-57.0,0.5928571428571429,False,0,0.5772005999460816,True,True,True,True,False,False,False,,aea3a638586723b0df8681d732c18f7cd480a973aa6aa05c8fb3312b13b71c52
134,136,135,137,verified_closure_witness,92,42307,42215,42231.0,-76.0,0.17391304347826086,False,0,3.351311100181192,True,True,True,True,False,False,False,,fc98321fe9d54b3491ce41644780d636f2dae65db3009f603ddc9ff814316789
138,143,139,144,verified_closure_witness,344,42458,42114,42231.0,-227.0,0.34011627906976744,False,0,2.0879285000264645,True,True,True,True,False,False,False,,f8231164b530348512293a4abba823563494e7d37bcd02b193e22223116e6575
138,231,139,232,verified_closure_witness,296,42431,42135,42231.0,-200.0,0.32432432432432434,False,0,0.736443700036034,True,True,True,True,False,False,False,,815b1f949a94f56eb56927b1f8abffb136e8da6c4fd22221622e144e0730064c
138,239,139,240,verified_closure_witness,302,42345,42043,42231.0,-114.0,0.6225165562913907,False,0,0.7359266998246312,True,True,True,True,False,False,False,,95264b29813fad1ec80f1605a142b4de023af5618d5c4951d09217e428786813
138,240,139,241,verified_closure_witness,256,42332,42076,42231.0,-101.0,0.60546875,False,0,0.7968242999631912,True,True,True,True,False,False,False,,809999134d6cc17613e10c540552537987fac9f289b05db037583fa8479b5467
139,238,140,239,verified_closure_witness,341,42412,42071,42231.0,-181.0,0.46920821114369504,False,0,0.6068674998823553,True,True,True,True,False,False,False,,40ad98656d633c1fa90673a839b5dcd79e0f54d33ce576839150d60928b360c8
139,240,140,241,verified_closure_witness,326,42426,42100,42231.0,-195.0,0.401840490797546,False,0,0.6008522000629455,True,True,True,True,False,False,False,,c76ccbb9e9b47c6e8125efbd892addc84cd9d40fb6ca98715a34f971719aa8b8
139,241,140,242,verified_closure_witness,301,42323,42022,42231.0,-92.0,0.6943521594684385,False,0,0.7366545000113547,True,True,True,True,False,False,False,,a1ae3510643ace543d25137dd430d0c06ab11bfbf9750166ec342288de84ae53
141,147,142,148,verified_closure_witness,370,42440,42070,42231.0,-209.0,0.43513513513513513,False,0,2.8023190000094473,True,True,True,True,False,False,False,,7efd5e170273bd2204753a835b18d3fc824082dcabcc4ef968023dad51d92a03
142,254,143,255,verified_closure_witness,383,42454,42071,42231.0,-223.0,0.4177545691906005,False,0,1.012863300042227,True,True,True,True,False,False,False,,dda880ab7aa0f76b6547005b18c8645fbb6fc2ec3a2fe0434edc689fa89f2b36
143,249,144,250,verified_closure_witness,327,42387,42060,42231.0,-156.0,0.5229357798165137,False,0,0.5835145001765341,True,True,True,True,False,False,False,,56eb8676ac96f66b8e75ae25c51da70c22293a866498888cf8b7185a4e5e89a1
143,254,144,255,verified_closure_witness,430,42477,42047,42231.0,-246.0,0.42790697674418604,False,0,2.080464999889955,True,True,True,True,False,False,False,,4afac128473d73ffd400af387feffa98dda366f42f8773f4f5c2d4510ce885c4
144,152,145,153,verified_closure_witness,172,42333,42161,42231.0,-102.0,0.4069767441860465,False,0,2.1442843999248,True,True,True,True,False,False,False,,797edf9dd39b09b3fdeddd475d914aa9925fdf93324ab2086415be0eeeb771f7
144,154,145,155,verified_closure_witness,229,42407,42178,42231.0,-176.0,0.2314410480349345,False,0,2.143381900154054,True,True,True,True,False,False,False,,1bae246888950e6748b57bd1b6879b710ee60401d6289e97facd9334a8bcf0dd
145,150,146,151,verified_closure_witness,128,42289,42161,42231.0,-58.0,0.546875,False,0,0.5625298998784274,True,True,True,True,False,False,False,,68a4fd4657f39364fdd8caf8b6dfc8de93147d276262158a142968d6f1b5f420
145,151,146,152,verified_closure_witness,184,42426,42242,42231.0,-195.0,-0.059782608695652176,False,0,0.5565554997883737,True,True,True,True,False,False,False,,48c85df058004963f7f8e98bfb68d2e322af967f201ae27b91025117353b0cb7
145,156,146,157,verified_closure_witness,191,42398,42207,42231.0,-167.0,0.1256544502617801,False,0,1.6921194000169635,True,True,True,True,False,False,False,,d18320b48464de7352e357fa3630cd9d22b15ea7850dca2a379e1334d9ebe634
146,148,147,149,verified_closure_witness,242,42351,42109,42231.0,-120.0,0.5041322314049587,False,0,2.2990001998841763,True,True,True,True,False,False,False,,2e1096d7f3b5d15c5dc99c8bdcf0e12e74385588d8f1ce92377da000d50e83cd
147,156,148,157,verified_closure_witness,126,42394,42268,42231.0,-163.0,-0.29365079365079366,False,0,2.1836457001045346,True,True,True,True,False,False,False,,bcb00d98b58337527ff59a57176410de0c1217c4c8d6b42bd452aa9378308f76
147,157,148,158,verified_closure_witness,189,42513,42324,42231.0,-282.0,-0.49206349206349204,False,0,1.5015197999309748,True,True,True,True,False,False,False,,72fdd2466aef2ac24a84b98e6f64cbe6395b866ceaa2af5d5f9ac795e92d1a5e
148,155,149,156,verified_closure_witness,126,42368,42242,42231.0,-137.0,-0.0873015873015873,False,0,1.1500816999468952,True,True,True,True,False,False,False,,e709bad63b8f870c458036f58803bc1e45d500a74a84bc1d0fafb7d715bc3bec
148,158,149,159,verified_closure_witness,189,42450,42261,42231.0,-219.0,-0.15873015873015872,False,0,0.7115201000124216,True,True,True,True,False,False,False,,e78f06eae6ad4c890cd5bab5bacc62a6e453453736412242b89ce14dd6d07bab
149,154,150,155,verified_closure_witness,126,42282,42156,42231.0,-51.0,0.5952380952380952,False,0,1.0160190002061427,True,True,True,True,False,False,False,,cb1b688ff4254bcc764ed9a379e7bb4835f71d1f70ad714dcd7c9f01d1d252fe
149,159,150,160,verified_closure_witness,189,42365,42176,42231.0,-134.0,0.291005291005291,False,0,1.27039479999803,True,True,True,True,False,False,False,,ecfe0b8e73068ada276f6b7fe641bbd9b87d4300097abfb5807ae47d26affec2
150,157,151,158,verified_closure_witness,126,42447,42321,42231.0,-216.0,-0.7142857142857143,False,0,1.1504770999308676,True,True,True,True,False,False,False,,16056dde1c3bb466d5cf36899ec86fd5e6f6a848c73d3bda31750b35bbf861f2
150,162,151,163,verified_closure_witness,189,42502,42313,42231.0,-271.0,-0.43386243386243384,False,0,3.008478800067678,True,True,True,True,False,False,False,,0f73b185f17498976c32b5f085b29606855278715144f461e8ebb5b16439362b
151,158,152,159,verified_closure_witness,126,42465,42339,42231.0,-234.0,-0.8571428571428571,False,0,1.1469954999629408,True,True,True,True,False,False,False,,9b48ff4b93eb0e573f98333818208f956e39b22c08152054377433eb0b11281a
151,161,152,162,verified_closure_witness,189,42510,42321,42231.0,-279.0,-0.47619047619047616,False,0,1.02293899981305,True,True,True,True,False,False,False,,3c9538a39bddfad72c73f5cc7d460c4f3d7b5b27c19a6be4ef29b3a17df5f10d
151,208,152,209,verified_closure_witness,289,42424,42135,42231.0,-193.0,0.33217993079584773,False,0,1.2440088998991996,True,True,True,True,False,False,False,,49fbe326738f9e550fb5b54520c02a4506bc5493410a67a2a11ccfb24b228183
152,159,153,160,verified_closure_witness,126,42346,42220,42231.0,-115.0,0.0873015873015873,False,0,1.1022845001425594,True,True,True,True,False,False,False,,86493136eed35513add78f03381cb1e32d520ccaa04d82f7a33804a2423bdd85
152,160,153,161,verified_closure_witness,189,42403,42214,42231.0,-172.0,0.08994708994708994,False,0,0.8699330000672489,True,True,True,True,False,False,False,,5cfe709437ce5a71edacdaf723bdd2068b9eda62b044c5315f807b6866e26974
152,208,153,209,verified_closure_witness,272,42365,42093,42231.0,-134.0,0.5073529411764706,False,0,1.172319000121206,True,True,True,True,False,False,False,,77ae5929306079ffa5112563018c1f7f47eed88aef65ecaba8a5e106b94223a9
153,160,154,161,verified_closure_witness,230,42369,42139,42231.0,-138.0,0.4,False,0,1.082410000031814,True,True,True,True,False,False,False,,3b35189cedb3bf2f4c4742d2a4543a837d00b00c66b598afca48a80b5aeecc0c
154,160,155,161,verified_closure_witness,126,42357,42231,42231.0,-126.0,0.0,False,0,0.9416984999552369,True,True,True,True,False,False,False,,76d59f452a91688b3ea259ed0980aaef1f496de1b4e794b03a78cc8f53dfc54b
154,163,155,164,verified_closure_witness,264,42455,42191,42231.0,-224.0,0.15151515151515152,False,0,0.4255156998988241,True,True,True,True,False,False,False,,29fda9283a55b1c7118d3fee96603c27f208668fd22cf3227f1f2124324fab7a
155,161,156,162,verified_closure_witness,126,42306,42180,42231.0,-75.0,0.40476190476190477,False,0,2.3440359998494387,True,True,True,True,False,False,False,,e334ee19bbc4a933e36fa4fa2d6808c6c06880430339ca5d419a5975a3a9e088
155,162,156,163,verified_closure_witness,202,42450,42248,42231.0,-219.0,-0.08415841584158416,False,0,1.4704702999442816,True,True,True,True,False,False,False,,1ab36e16033f8ec6996be950ff6042df31795a1a9937bde9e1db43ddb83f70cb
156,161,157,162,verified_closure_witness,202,42457,42255,42231.0,-226.0,-0.1188118811881188,False,0,2.8065164000727236,True,True,True,True,False,False,False,,80c6c05648975dce6d030becd1f32bb7ba3154cd0315f36488fc4d9978497b6e
156,162,157,163,verified_closure_witness,126,42306,42180,42231.0,-75.0,0.40476190476190477,False,0,3.459681599866599,True,True,True,True,False,False,False,,d56eaa97d2731efef73a21c13db07f8d4d64ad948cd22dd4560659f780a2e70b
157,167,158,168,verified_closure_witness,378,42449,42071,42231.0,-218.0,0.42328042328042326,False,0,0.8691342999227345,True,True,True,True,False,False,False,,05655e498862c6a2f52834abdcf0890b35817b9cc44f5b89ef31e24b08ccc7b9
158,209,159,210,verified_closure_witness,261,42422,42161,42231.0,-191.0,0.2681992337164751,False,0,0.6380990000907332,True,True,True,True,False,False,False,,79d451551488a57f3e2fa94e5dc3dba6f90ba952cbca6ee8353cc2f9e98b3a4f
159,209,160,210,verified_closure_witness,242,42379,42137,42231.0,-148.0,0.3884297520661157,False,0,1.6025330000557005,True,True,True,True,False,False,False,,cb220b7dfa122aeabac58f39deae41867fee94c6b061ccbbfe1ce9ebfe83160d
164,170,165,171,verified_closure_witness,345,42465,42120,42231.0,-234.0,0.3217391304347826,False,0,3.4911345997825265,True,True,True,True,False,False,False,,fda74e8777edb84d421b477e3bfe997970281899cfeb05c7c77a7bfe1f286b4a
164,265,165,266,verified_closure_witness,398,42501,42103,42231.0,-270.0,0.32160804020100503,False,0,0.6310411000158638,True,True,True,True,False,False,False,,23731f6e2dd405068be0ebad80faebbe107c229320965295d16657e372571205
164,314,165,315,verified_closure_witness,426,42373,41947,42231.0,-142.0,0.6666666666666666,False,0,0.8064421999733895,True,True,True,True,False,False,False,,28a19651dab196c8f0b2981fafa1b191ecdcdd4418785f11ac31f784fef7457a
165,265,166,266,verified_closure_witness,469,42545,42076,42231.0,-314.0,0.3304904051172708,False,0,0.5968732999172062,True,True,True,True,False,False,False,,69eb892e7728d620ca026cfde425bf1a75e2be4bc43242b69678b812db971f59
165,268,166,269,verified_closure_witness,326,42343,42017,42231.0,-112.0,0.656441717791411,False,0,0.6123852001037449,True,True,True,True,False,False,False,,6c025bb6859d2196b9004c464c6bb9d161d13f782b9544df6856a31c4011b7fd
165,276,166,277,verified_closure_witness,473,42486,42013,42231.0,-255.0,0.4608879492600423,False,0,2.2646014001220465,True,True,True,True,False,False,False,,0c55ffd9ea4e09bc8f8a04bc2a98dba2637315c5f4b26bafa98ccd1195ccc808
167,178,168,179,verified_closure_witness,363,42363,42000,42231.0,-132.0,0.6363636363636364,False,0,0.6484727000351995,True,True,True,True,False,False,False,,d2e54af6e298ccc3469c6dd46f4029698d4013edc5bd9d08193f3aa91be04d67
168,172,169,173,verified_closure_witness,225,42293,42068,42231.0,-62.0,0.7244444444444444,False,0,0.5537839999888092,True,True,True,True,False,False,False,,4f18f32205184056aacc648c629e6cef96e582e19088a18427ca173d8b08d964
168,180,169,181,verified_closure_witness,260,42452,42192,42231.0,-221.0,0.15,False,0,1.505947600118816,True,True,True,True,False,False,False,,0979732b92a80ac5fb8915ffc8a3b06dd2b659a17a069d19cf559ca2811fcdf7
168,181,169,182,verified_closure_witness,235,42373,42138,42231.0,-142.0,0.39574468085106385,False,0,2.075935199856758,True,True,True,True,False,False,False,,da4eabcb1e090e107c8f068675c7072e3add72baf15f9377c557d6c4f7407523
169,277,170,278,verified_closure_witness,264,42304,42040,42231.0,-73.0,0.7234848484848485,False,0,0.8847790001891553,True,True,True,True,False,False,False,,4cc952bc7c3019d20f2806a84077ba640d487590493f622f41a9b6e7e94d9732
169,287,170,288,verified_closure_witness,290,42326,42036,42231.0,-95.0,0.6724137931034483,False,0,1.03749640006572,True,True,True,True,False,False,False,,c6b3be486eb3a1a6e778bdff182a3250c3b0e7e4b25384347759adb2d14dbdeb
170,276,171,277,verified_closure_witness,325,42309,41984,42231.0,-78.0,0.76,False,0,0.7699774000793695,True,True,True,True,False,False,False,,cc0b54d99c751e7ddff824f9f33b0816188e71c49bf2eccd241800e74f8e017f
170,277,171,278,verified_closure_witness,315,42330,42015,42231.0,-99.0,0.6857142857142857,False,0,1.1323289000429213,True,True,True,True,False,False,False,,9156a8177700bfe19c45b614ae6ce2781697c1d509285cea5b9065bfae87e8db
171,181,172,182,verified_closure_witness,167,42369,42202,42231.0,-138.0,0.17365269461077845,False,0,0.8189002999570221,True,True,True,True,False,False,False,,0d358b29c30a7aee5b67b88104d9ca14a6c6ba2142c9967a42cca71ac5ff8428
171,182,172,183,verified_closure_witness,155,42271,42116,42231.0,-40.0,0.7419354838709677,False,0,2.1887330999597907,True,True,True,True,False,False,False,,395b8c1e4f6f224e1008de418f7f8ad4a435c0d30be60605626c8d6a15046cd8
171,186,172,187,verified_closure_witness,184,42331,42147,42231.0,-100.0,0.45652173913043476,False,0,1.0132683999836445,True,True,True,True,False,False,False,,7c2216764bd029d3475639b55f796707f35dd39c1ceca5abd512cb9b35c88de0
172,183,173,184,verified_closure_witness,178,42324,42146,42231.0,-93.0,0.47752808988764045,False,0,2.10390009987168,True,True,True,True,False,False,False,,78fae4acd8c8fed66dea89244b25046f095352fb5555d4f38f6d199b2d5c26ef
172,186,173,187,verified_closure_witness,150,42328,42178,42231.0,-97.0,0.35333333333333333,False,0,0.7840290002059191,True,True,True,True,False,False,False,,4d02dc63f2b59bf412eda05e2de6cd4e393372d7b02e786b059855519e7bde5f
173,179,174,180,verified_closure_witness,98,42280,42182,42231.0,-49.0,0.5,False,0,0.6988788999151438,True,True,True,True,False,False,False,,63af5bfa78cea568b1676711bbcbb1cb20b3912498210bdf2744f9bc3d05e45b
173,180,174,181,verified_closure_witness,164,42430,42266,42231.0,-199.0,-0.21341463414634146,False,0,0.9715881999582052,True,True,True,True,False,False,False,,802e4a9e31a85c44bc76aa5657f2c9630f11c3246b21b90bd7c1d0e9bf3c8905
173,184,174,185,verified_closure_witness,184,42296,42112,42231.0,-65.0,0.6467391304347826,False,0,2.748842200031504,True,True,True,True,False,False,False,,cfdf20c2919225e3460a2ee5311339e47736084942f68908b8d0dc318682ceb0
173,185,174,186,verified_closure_witness,128,42284,42156,42231.0,-53.0,0.5859375,False,0,0.6419800000730902,True,True,True,True,False,False,False,,3fb7ab8648b69df02f4f7572bfd956c6c892b9d2612d217a6d75f42169384e0b
174,177,175,178,verified_closure_witness,241,42343,42102,42231.0,-112.0,0.5352697095435685,False,0,1.0247152999509126,True,True,True,True,False,False,False,,3b5be8394f168ec69a501a87fba27bfbbd6ca666be3c809a35c6849268e49e7e
174,180,175,181,verified_closure_witness,252,42487,42235,42231.0,-256.0,-0.015873015873015872,False,0,0.7811521000694484,True,True,True,True,False,False,False,,7f60dbcfab8a6e09484f0895cd3a83fbcdd74c1e78dad24e90c1b2af587b074f
175,176,176,177,verified_closure_witness,176,42322,42146,42231.0,-91.0,0.48295454545454547,False,0,1.111737199826166,True,True,True,True,False,False,False,,9796655da30b1a362afd6bfb37fc0a55031d05fb1faa634dafdc0d35660c3b0b
175,186,176,187,verified_closure_witness,118,42293,42175,42231.0,-62.0,0.4745762711864407,False,0,0.8396513999905437,True,True,True,True,False,False,False,,2d0708fb7d299e3ac69b0fba20ad0fd6a144762478087c819ea26d516be35dd2
175,187,176,188,verified_closure_witness,159,42345,42186,42231.0,-114.0,0.2830188679245283,False,0,2.1913411000277847,True,True,True,True,False,False,False,,d61dcc2b94a174524d13782bfc0deceac2f1bc833b7fca07ffad62f5fb3ef216
175,188,176,189,verified_closure_witness,176,42331,42155,42231.0,-100.0,0.4318181818181818,False,0,0.8329678999725729,True,True,True,True,False,False,False,,1f2711a46f7047bf7768dd7727c80c7fed283d226a6acf9b32b934817855c482
176,183,177,184,verified_closure_witness,70,42274,42204,42231.0,-43.0,0.38571428571428573,False,0,1.38231910020113,True,True,True,True,False,False,False,,3173ae11ca64602b2b5882a0c9b6deb32fd797a0a4d18faecd604e52dbe9dc59
176,188,177,189,verified_closure_witness,158,42278,42120,42231.0,-47.0,0.7025316455696202,False,0,0.6667951999697834,True,True,True,True,False,False,False,,b5bf8e20d32ec26fc8e7104ab248578fff4252d7f4f4d1f1c996bf52b62f79d4
176,190,177,191,verified_closure_witness,227,42297,42070,42231.0,-66.0,0.7092511013215859,False,0,1.320367599837482,True,True,True,True,False,False,False,,0de6280f416b12b9c42c6fb5b9bbf1dd44b13abebf6a5285d9d16eeb3ac96b02
177,184,178,185,verified_closure_witness,70,42265,42195,42231.0,-34.0,0.5142857142857142,False,0,1.1902293001767248,True,True,True,True,False,False,False,,12b960b39fcb6ffd54e5c8e6d5f3e6c45b3ace1cb12260567189fe0ccb8dab74
177,185,178,186,verified_closure_witness,173,42255,42082,42231.0,-24.0,0.861271676300578,False,0,2.249211800051853,True,True,True,True,False,False,False,,3f2846cfb5841a348fb529e679301a1b39921a73953ccc2de2aac4b93fee8694
178,184,179,185,verified_closure_witness,173,42335,42162,42231.0,-104.0,0.3988439306358382,False,0,2.767613200005144,True,True,True,True,False,False,False,,0969d603af340ebbf8e84190c3fa86bbb395133e0704bf0ba69894364ed072b6
178,185,179,186,verified_closure_witness,70,42265,42195,42231.0,-34.0,0.5142857142857142,False,0,1.5324802999384701,True,True,True,True,False,False,False,,5a88428865ffa00b11cce4183d2f862cce2bccbf0a686da19347a758407636db
178,194,179,195,verified_closure_witness,370,42622,42252,42231.0,-391.0,-0.05675675675675676,False,0,0.5259923001285642,True,True,True,True,False,False,False,,8751cc13836a34387268b8742d727997a26f734b987c6d108f1730d7224bbf5b
179,193,180,194,verified_closure_witness,316,42370,42054,42231.0,-139.0,0.560126582278481,False,0,1.104662800207734,True,True,True,True,False,False,False,,1153885376dfcd53af4a3ef01bc801f3db05a0ba92466ab2e18b28d78a633fd6
179,194,180,195,verified_closure_witness,332,42497,42165,42231.0,-266.0,0.19879518072289157,False,0,0.9223503998946398,True,True,True,True,False,False,False,,4a284f5e02e17513dc82a7d1802b87dded8f57e8adf239adfb21d5a2b027a4e1
180,190,181,191,verified_closure_witness,221,42434,42213,42231.0,-203.0,0.08144796380090498,False,0,0.8286161001306027,True,True,True,True,False,False,False,,ead0ba12cb667fd0f1e780d1b30660596e349b11f54a994d0cf93705bb71fb53
181,186,182,187,verified_closure_witness,179,42431,42252,42231.0,-200.0,-0.11731843575418995,False,0,1.676468700170517,True,True,True,True,False,False,False,,a1ffd8d94af1f882b568752f9e76fcf16937da6d5d97f8b31c345ea3e5505f2d
181,187,182,188,verified_closure_witness,180,42449,42269,42231.0,-218.0,-0.2111111111111111,False,0,0.722994799958542,True,True,True,True,False,False,False,,555f5c453d1b61b59e1fe5b8e7e73e176e8fa435798bd2463af631e366bae52d
181,190,182,191,verified_closure_witness,189,42363,42174,42231.0,-132.0,0.30158730158730157,False,0,0.7262460000347346,True,True,True,True,False,False,False,,86ccbe713aeff54df572f4fe5ae616600cc6353e1b6e5ca95fe5a6103a1604af
182,183,183,184,verified_closure_witness,174,42313,42139,42231.0,-82.0,0.5287356321839081,False,0,1.7673487002030015,True,True,True,True,False,False,False,,a8b260d8366843443f9a3491a5b97332842d8eab99140a24b942a9d2638191d6
182,187,183,188,verified_closure_witness,73,42273,42200,42231.0,-42.0,0.4246575342465753,False,0,0.9146076000761241,True,True,True,True,False,False,False,,a33684d27aab6dff48e829ca4f28cca3ed88a4e608039f9ba562d5543c4b9759
182,189,183,190,verified_closure_witness,149,42288,42139,42231.0,-57.0,0.6174496644295302,False,0,0.6180440001189709,True,True,True,True,False,False,False,,63d4df7fc0fc52aec3ad1443709b94b7f06250a4d1776e9b13bdda50339a8202
183,186,184,187,verified_closure_witness,174,42344,42170,42231.0,-113.0,0.3505747126436782,False,0,1.1236225001048297,True,True,True,True,False,False,False,,bd56b5a20f8c0b3e8a10c3aaeea66758b8b3df252d4d32bedc1844df915ac56e
183,187,184,188,verified_closure_witness,168,42349,42181,42231.0,-118.0,0.2976190476190476,False,0,2.6768740999978036,True,True,True,True,False,False,False,,e295d36d7afc7ac158b8f4956bf9ceb8b1b068c40e26365461038b4a5fddf298
183,189,184,190,verified_closure_witness,219,42357,42138,42231.0,-126.0,0.4246575342465753,False,0,1.6709225999657065,True,True,True,True,False,False,False,,381e36f9747b29c145c8952661a4a6fab9e8ec4b472972a6c56b28a5adae65a2
190,202,191,203,verified_closure_witness,512,42471,41959,42231.0,-240.0,0.53125,False,0,0.9732156998943537,True,True,True,True,False,False,False,,52f05104c7d11b09f808e7e4804b206ff35bce0793390fcf787aa75387970311
191,292,192,293,verified_closure_witness,247,42350,42103,42231.0,-119.0,0.5182186234817814,False,0,0.7735327000264078,True,True,True,True,False,False,False,,1ae3b5eee123821ce9c924d289cdfde62e3bab531cfd84f0016636cf33e51e0e
191,301,192,302,verified_closure_witness,287,42406,42119,42231.0,-175.0,0.3902439024390244,False,0,1.187102199997753,True,True,True,True,False,False,False,,74a1b5cd118cb145dd5c4cf9ddf35fa1fc415b96ebd4bbfeb50a71d47d7a4676
192,294,193,295,verified_closure_witness,272,42304,42032,42231.0,-73.0,0.7316176470588235,False,0,0.9114810000173748,True,True,True,True,False,False,False,,a63caaeff973ea75d6991889470c5ff6b6d34726bab8c1affb5577c1d80e27d2
192,301,193,302,verified_closure_witness,295,42284,41989,42231.0,-53.0,0.8203389830508474,False,0,0.8181050000712276,True,True,True,True,False,False,False,,c7cd4f1d371857acd55565957f5c17a9a533aaecbb2e1aaf28efb806ebd41c9c
193,203,194,204,verified_closure_witness,331,42295,41964,42231.0,-64.0,0.8066465256797583,False,0,1.2140393001027405,True,True,True,True,False,False,False,,b1d2b79c586db2775a631bebef55fb204c880f04aff3ede163dbb9cd348975d1
195,200,196,201,verified_closure_witness,150,42258,42108,42231.0,-27.0,0.82,False,0,2.999609300168231,True,True,True,True,False,False,False,,f3175177a952da3d65b102959adfe425d37045cb9acc3da55effa516eb696366
195,201,196,202,verified_closure_witness,181,42394,42213,42231.0,-163.0,0.09944751381215469,False,0,3.5847954999189824,True,True,True,True,False,False,False,,f21fcfcd3f2bc45ab0f8fad0fcf8cd0a781e6ec3ba2e9e5e01af94c24d1adba2
196,201,197,202,verified_closure_witness,150,42399,42249,42231.0,-168.0,-0.12,False,0,1.043048500083387,True,True,True,True,False,False,False,,12196b3c70915827db285950ff37e7782a573de864eacfd8b2c706475ef0e84f
196,205,197,206,verified_closure_witness,268,42371,42103,42231.0,-140.0,0.47761194029850745,False,0,0.8727408999111503,True,True,True,True,False,False,False,,aedc0e949501c2c2aa13ace3dff2cdae26c2a42c1ac0b82ee24f46a4bce28959
197,203,198,204,verified_closure_witness,389,42337,41948,42231.0,-106.0,0.7275064267352185,False,0,1.2842850999440998,True,True,True,True,False,False,False,,39f60ffd4675ccac9889f86e8164f5535aa64eaf63d0e26dfd937f6df04d4a75
198,310,199,311,verified_closure_witness,253,42374,42121,42231.0,-143.0,0.43478260869565216,False,0,1.8411370001267642,True,True,True,True,False,False,False,,5c2646e4dfa2ea4ac113a7c3db30730a29b614dcf2a199d216dfb86887dfeab0
198,311,199,312,verified_closure_witness,281,42389,42108,42231.0,-158.0,0.4377224199288256,False,0,1.301885599968955,True,True,True,True,False,False,False,,c83fa9f66279f1477e4513a1f9afd7a8a1bbab67a5f7dfda2f97de98a1474ba2
199,300,200,301,verified_closure_witness,217,42398,42181,42231.0,-167.0,0.2304147465437788,False,0,3.5509589000139385,True,True,True,True,False,False,False,,7c210b588c01a7c4e8e631e1de0547ffd4c2bbbf3d55ecd23eb97bf92d1c0331
199,301,200,302,verified_closure_witness,203,42335,42132,42231.0,-104.0,0.4876847290640394,False,0,0.7514180999714881,True,True,True,True,False,False,False,,a1f3090f28e21248d4c0f258cd29e83757b0e614f1a78f88092488c67e7b2d25
199,305,200,306,verified_closure_witness,191,42379,42188,42231.0,-148.0,0.225130890052356,False,0,0.8118310000281781,True,True,True,True,False,False,False,,af6995aec8ec6f3bd64ee04358277a9a42f6a6b30e288b98da86ea86a7543eaf
199,306,200,307,verified_closure_witness,200,42408,42208,42231.0,-177.0,0.115,False,0,2.1488758998457342,True,True,True,True,False,False,False,,ddf01ad97d8e868cb63bd47fa808031b10538efd48d70d3adbffde7e832fec91
199,310,200,311,verified_closure_witness,266,42363,42097,42231.0,-132.0,0.5037593984962406,False,0,0.6231947999913245,True,True,True,True,False,False,False,,2ed23e29840d94a85478a830a15ee76ff407e09fadb402d0cbfd298af6028835
199,311,200,312,verified_closure_witness,289,42373,42084,42231.0,-142.0,0.5086505190311419,False,0,2.1726622998248786,True,True,True,True,False,False,False,,4be4379537e56b968d40c425aae05cc780fd95511738bcb1541db2ecf4326c5a
200,205,201,206,verified_closure_witness,149,42324,42175,42231.0,-93.0,0.37583892617449666,False,0,0.8999144998379052,True,True,True,True,False,False,False,,5911c5ec512b0f87e932d15b9981e083aaedfc54cb70dc9e56913ee5884c25d3
200,206,201,207,verified_closure_witness,181,42343,42162,42231.0,-112.0,0.3812154696132597,False,0,0.9900322000030428,True,True,True,True,False,False,False,,b99dec2c1f3d8daec4f1db20f95237f1a52bb0a6309e189af14f34547ca27ed5
201,202,202,203,verified_closure_witness,561,42658,42097,42231.0,-427.0,0.23885918003565063,False,0,1.0933451999444515,True,True,True,True,False,False,False,,8e6ae6a37be3998fa85e9e548eed1e90b1a6623746cf15b9027441e6d2b33f39
201,206,202,207,verified_closure_witness,150,42250,42100,42231.0,-19.0,0.8733333333333333,False,0,0.8401053999550641,True,True,True,True,False,False,False,,6cc032b5de41e07456218a2840dbcb096d5c8ea7f84193010ce9715a673493ac
204,301,205,302,verified_closure_witness,260,42376,42116,42231.0,-145.0,0.4423076923076923,False,0,0.7022184000816196,True,True,True,True,False,False,False,,0d0ed267200a95ddbc53a4dc2d41c09cec4d79942341c664f4b254c670cc8662
204,305,205,306,verified_closure_witness,166,42366,42200,42231.0,-135.0,0.18674698795180722,False,0,2.6520340000279248,True,True,True,True,False,False,False,,f547e61f738b3846937fa907079da58fae8737c5751d1a80e3c275a29ec2e63e
